player_id,position,Rk,Gcar,Gtm,Tm,home_away,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited,game_date,days_between_games
archech01,Pitcher,1,129,1,TBR,NA,NYY,"W,7-3",GS-7,W(1-0),99.0,7.0,7,2,2,1,5,0,0,2.57,29,108,66,22,12,13.0,10,3,1,0,59,NA,NA,0,0,0,28,1,0,0,0,0,0,0.69,0.042,1.38,20.95,42.0,1t start tie,7t 3 out a5,2017-04-02,0.0
archech01,Pitcher,2,130,6,TBR,NA,TOR,"W,3-2",GS-8,NA,5.0,7.2,5,2,2,3,8,0,0,2.45,29,114,72,22,13,10.0,8,2,3,0,66,NA,NA,0,0,0,26,0,0,0,2,0,0,1.55,-0.005,1.43,24.45,41.0,1t start tie,8t 12- 2 out d1,2017-04-08,6.0
archech01,Pitcher,3,131,11,TBR,@,BOS,"W,10-5",GS-6,W(2-0),5.0,5.2,6,1,1,2,5,0,0,2.21,25,102,62,17,9,6.0,12,10,0,0,56,NA,NA,0,0,0,23,2,0,0,0,0,0,0.52,0.159,2.05,19.95,41.0,1b start tie,6b 1-- 2 out a7,2017-04-14,6.0
archech01,Pitcher,4,132,16,TBR,NA,DET,"W,8-7",GS-5,NA,4.0,5.0,7,4,4,2,9,0,0,3.2,23,104,67,14,20,3.0,9,6,0,0,44,NA,NA,1,0,0,21,2,1,0,1,0,0,1.1,-0.082,-1.59,15.85,30.0,1t start tie,5t 3 out a1,2017-04-19,5.0
archech01,Pitcher,5,133,21,TBR,@,BAL,"L,3-6",GS-7,L(2-1),4.0,6.2,6,5,5,5,5,3,1,3.94,31,104,63,20,9,4.0,16,6,2,0,42,NA,NA,0,0,0,25,2,0,0,1,0,0,1.29,-0.328,-1.38,7.8,20.0,1b start a 1,7b --- 2 out d2,2017-04-24,5.0
armstsh01,Pitcher,1,19,3,CLE,@,TEX,"W,9-6",8-8,W(1-0),99.0,0.1,0,0,0,0,1,0,0,0.0,1,6,3,1,1,0.0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0.15,0.004,0.11,6.75,16.0,8b --- 2 out d2,8b 3 out d2,2017-04-05,0.0
armstsh01,Pitcher,2,20,4,CLE,@,ARI,"L,3-7",7-GF(8),NA,1.0,1.2,0,0,0,1,1,0,0,0.0,6,26,17,3,1,0.0,4,1,2,0,NA,1,0,0,0,0,5,0,0,0,0,0,0,0.09,0.01,1.06,5.15,8.0,7b 1-- 1 out d4,8b end d 4,2017-04-07,2.0
armstsh01,Pitcher,3,21,5,CLE,@,ARI,"L,2-11",8-GF(8),NA,0.0,1.0,5,5,5,2,0,0,0,15.0,10,38,24,5,3,4.0,4,1,1,0,NA,1,1,0,0,0,8,0,0,0,0,0,0,0.03,-0.008,-4.85,-11.95,-12.0,8b -2- 0 out d4,8b end d10,2017-04-08,1.0
armstsh01,Pitcher,4,22,9,CLE,NA,CHW,"L,4-10",2-4,NA,4.0,2.1,1,0,0,2,5,0,0,8.44,10,49,32,4,7,2.0,1,0,0,0,NA,1,0,0,0,0,8,1,0,0,0,0,0,0.25,0.033,1.49,13.45,22.0,2t -2- 2 out d6,4t 3 out d6,2017-04-13,5.0
arrieja01,Pitcher,1,168,2,CHC,@,STL,"W,2-1",GS-6,W(1-0),99.0,6.0,4,1,0,2,6,0,1,0.0,25,90,55,18,10,9.0,7,3,2,0,66,NA,NA,0,0,0,22,0,0,0,0,0,0,1.47,0.245,1.95,25.3,48.0,1b start tie,6b 3 out a1,2017-04-04,0.0
arrieja01,Pitcher,2,169,6,CHC,@,MIL,"W,7-4",GS-7,W(2-0),4.0,7.0,3,3,3,2,10,1,0,2.08,26,98,63,20,8,5.0,9,3,1,0,67,NA,NA,0,0,0,24,2,0,0,0,0,0,0.76,0.142,0.5,30.75,54.0,1b start a 4,7b 3 out a4,2017-04-09,5.0
arrieja01,Pitcher,3,170,11,CHC,NA,PIT,"L,7-8",GS-6,NA,5.0,5.2,5,3,3,1,5,2,0,2.89,22,98,62,20,7,6.0,10,3,1,0,51,NA,NA,1,0,0,21,0,1,0,1,0,0,0.65,0.043,-0.19,13.15,23.0,1t start tie,6t --- 2 out a3,2017-04-15,6.0
arrieja01,Pitcher,4,171,17,CHC,@,CIN,"W,12-8",GS-6,W(3-0),6.0,6.0,8,5,4,0,8,2,0,3.65,26,101,67,18,16,7.0,11,5,0,0,46,NA,NA,0,0,0,26,0,0,0,0,0,1,1.05,-0.194,-2.0,20.7,42.0,1b start a 3,6b 3 out a6,2017-04-22,7.0
arrieja01,Pitcher,5,172,22,CHC,@,BOS,"L,4-5",GS-5,L(3-1),5.0,4.1,10,5,5,3,5,1,0,4.66,24,98,60,19,13,7.0,9,6,1,0,25,NA,NA,0,1,0,21,2,0,0,0,0,0,0.69,-0.32,-3.22,1.95,13.0,1b start a 1,5b 12- 1 out d3,2017-04-28,6.0
asheral01,Pitcher,1,13,10,BAL,@,TOR,"L,1-2",GS-7,NA,99.0,6.1,3,1,1,1,5,0,1,1.42,23,93,59,19,8,6.0,10,5,3,0,67,NA,NA,0,0,0,20,0,0,0,1,0,0,1.15,0.306,2.73,19.25,31.0,1b start tie,7b 12- 1 out tie,2017-04-15,0.0
asheral01,Pitcher,2,14,17,BAL,NA,BOS,"L,2-6",9-GF,NA,7.0,1.0,0,0,0,1,0,0,0,1.23,3,16,7,3,1,1.0,1,1,0,0,NA,1,0,0,0,0,2,0,0,0,1,0,0,0.07,0.003,0.93,1.65,3.0,9t 1-- 0 out d5,9t end d 5,2017-04-23,8.0
asheral01,Pitcher,3,15,20,BAL,NA,TBR,"W,5-4",11-GF(11),W(1-0),2.0,1.0,1,1,1,1,1,0,2,2.16,7,24,11,2,2,1.0,2,0,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,2.53,-0.289,-0.47,3.85,15.0,11t --- 0 out tie,11t end d 1,2017-04-26,3.0
avilalu01,Pitcher,1,269,2,LAD,NA,SDP,"L,0-4",6-6,NA,99.0,1.0,0,0,0,0,1,0,0,0.0,3,12,8,3,2,2.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.29,0.022,0.47,4.25,6.0,6t --- 0 out d3,6t 3 out d3,2017-04-04,0.0
avilalu01,Pitcher,2,270,4,LAD,NA,SDP,"W,10-2",7-7,NA,1.0,1.0,1,0,0,1,1,0,0,0.0,5,17,10,2,4,1.0,2,1,0,0,NA,0,0,1,0,0,4,0,0,0,0,0,0,0.94,0.026,0.47,3.05,6.0,7t --- 0 out a4,7t 3 out a4,2017-04-06,2.0
avilalu01,Pitcher,3,271,7,LAD,@,COL,"W,10-6",6-7,H(1),2.0,1.2,1,0,0,0,2,0,0,0.0,6,27,18,4,3,1.0,3,2,0,0,NA,1,0,0,0,0,6,0,0,0,0,0,0,0.91,0.11,1.16,7.15,11.0,6b 1-- 1 out a2,7b 3 out a5,2017-04-09,3.0
avilalu01,Pitcher,4,272,9,LAD,@,CHC,"W,2-0",8-8,H(2),2.0,0.1,0,0,0,0,1,0,0,0.0,1,4,3,1,1,0.0,0,0,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,3.49,0.098,0.32,2.75,4.0,8b -2- 2 out a1,8b 3 out a1,2017-04-12,3.0
avilalu01,Pitcher,5,273,12,LAD,NA,ARI,"W,8-4",8-8,H(3),2.0,0.1,0,0,0,0,1,0,0,0.0,1,4,3,1,1,0.0,0,0,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,2.9,0.068,0.28,2.75,4.0,8t 1-- 1 out a1,8t 1-- 2 out a1,2017-04-15,3.0
avilalu01,Pitcher,6,274,13,LAD,NA,ARI,"L,1-3",7-7,NA,0.0,0.2,0,0,0,0,0,0,0,0.0,1,6,3,0,0,1.0,0,0,0,0,NA,1,0,0,1,0,1,0,0,0,0,0,0,0.64,0.032,0.49,1.5,2.0,7t 1-- 1 out d2,7t 3 out d2,2017-04-16,1.0
avilalu01,Pitcher,7,275,14,LAD,NA,ARI,"L,2-4",9-GF,NA,0.0,0.1,1,0,0,1,1,0,0,0.0,3,7,4,0,2,1.0,0,0,0,0,NA,1,1,1,0,0,2,0,1,1,0,0,0,0.56,-0.089,-0.78,1.55,4.0,9t 1-- 2 out d1,9t end d 2,2017-04-17,1.0
avilalu01,Pitcher,8,276,16,LAD,NA,COL,"W,4-2",8-8,NA,1.0,0.0,1,0,0,0,0,0,0,0.0,1,2,1,0,0,0.0,1,1,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1.4,-0.066,-0.37,-0.6,0.0,8t --- 0 out a2,8t 1-- 0 out a2,2017-04-19,2.0
avilalu01,Pitcher,9,277,17,LAD,@,ARI,"L,5-13",8-8,BS(1),1.0,0.0,0,2,2,2,0,0,0,3.38,2,10,2,1,0,0.0,0,0,0,0,NA,2,1,0,0,0,0,0,0,0,0,0,0,3.93,-0.227,-1.5,-5.2,-6.0,8b 1-3 0 out a1,8b 123 0 out tie,2017-04-21,2.0
avilalu01,Pitcher,10,278,22,LAD,@,SFG,"L,3-4",7-7,H(4),4.0,0.1,0,0,0,0,0,0,0,3.18,1,3,2,0,1,1.0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1.4,0.035,0.16,0.75,1.0,7b --- 1 out a1,7b --- 2 out a1,2017-04-26,5.0
avilalu01,Pitcher,11,279,23,LAD,@,SFG,"W,5-1",7-8,NA,0.0,1.1,2,0,0,0,0,0,0,2.57,5,15,10,1,3,5.0,0,0,0,0,NA,0,0,0,0,0,5,0,0,0,1,0,0,2.26,0.126,0.59,1.8,4.0,7b --- 2 out tie,8b 3 out tie,2017-04-27,1.0
avilalu01,Pitcher,12,280,24,LAD,NA,PHI,"W,5-3",8-8,H(5),0.0,0.1,0,0,0,0,1,0,0,2.45,1,9,6,1,2,0.0,0,0,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,1.61,0.043,0.35,2.75,4.0,8t --3 2 out a2,8t 3 out a2,2017-04-28,1.0
baezpe01,Pitcher,1,146,11,LAD,NA,ARI,"W,7-1",9-GF,NA,99.0,0.2,0,0,0,1,1,0,0,0.0,3,15,11,2,3,1.0,0,0,0,0,NA,1,0,0,0,0,2,0,0,0,0,0,0,0.08,0.002,0.65,2.9,5.0,9t -2- 1 out a6,9t end a 6,2017-04-14,0.0
baezpe01,Pitcher,2,147,13,LAD,NA,ARI,"L,1-3",8-9,NA,1.0,1.1,0,0,0,0,2,0,0,0.0,4,17,12,0,4,1.0,1,1,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,0.32,0.032,0.69,7.0,10.0,8t --- 0 out d2,9t --- 1 out d2,2017-04-16,2.0
baezpe01,Pitcher,3,148,15,LAD,NA,COL,"L,3-4",7-8,NA,1.0,2.0,0,0,0,1,3,0,0,0.0,7,28,20,4,7,1.0,2,0,1,0,NA,0,0,0,0,0,6,0,0,0,0,0,0,0.22,0.031,0.93,9.9,15.0,7t --- 0 out d3,8t 3 out d3,2017-04-18,2.0
baezpe01,Pitcher,4,149,17,LAD,@,ARI,"L,5-13",5-6,NA,2.0,1.1,0,0,0,2,2,0,0,0.0,6,26,11,1,5,0.0,2,0,0,0,NA,1,0,0,0,0,4,0,0,0,0,0,0,1.92,0.1,0.76,5.8,10.0,5b 1-- 2 out d1,6b 3 out tie,2017-04-21,3.0
baezpe01,Pitcher,5,150,19,LAD,@,ARI,"W,6-2",8-8,NA,1.0,1.0,1,0,0,0,0,0,0,0.0,4,11,7,1,1,2.0,2,1,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,0.39,0.03,0.52,1.65,3.0,8b --- 0 out a4,8b 3 out a4,2017-04-23,2.0
baezpe01,Pitcher,6,151,21,LAD,@,SFG,"W,2-1",8-8,H(1),1.0,0.2,0,0,0,0,0,0,0,0.0,2,12,9,0,0,0.0,2,0,2,0,NA,0,0,0,0,0,2,0,0,0,0,0,0,2.15,0.108,0.39,1.5,2.0,8b --- 0 out a1,8b --- 2 out a1,2017-04-25,2.0
baezpe01,Pitcher,7,152,22,LAD,@,SFG,"L,3-4",7-8,BS(1),0.0,1.1,1,1,1,1,2,1,0,1.08,6,27,18,3,5,1.0,2,1,0,0,NA,0,0,0,0,0,5,0,0,0,0,0,0,1.57,-0.176,-0.41,3.8,7.0,7b --- 2 out a1,8b 3 out tie,2017-04-26,1.0
bailean01,Pitcher,1,262,2,LAA,@,OAK,"W,7-6",8-8,W(1-0),99.0,1.0,0,0,0,0,0,0,0,0.0,3,10,8,1,1,1.0,2,1,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.17,0.013,0.47,6.25,15.0,8b --- 0 out d2,8b 3 out d2,2017-04-04,0.0
bailean01,Pitcher,2,263,5,LAA,NA,SEA,"W,5-1",8-8,NA,2.0,1.0,0,0,0,0,1,0,0,0.0,3,14,10,1,3,0.0,2,1,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.28,0.022,0.48,4.25,6.0,8t --- 0 out a4,8t 3 out a4,2017-04-07,3.0
bailean01,Pitcher,3,264,7,LAA,NA,SEA,"W,10-9",9-GF,W(2-0),1.0,1.0,0,0,0,0,1,0,0,0.0,3,13,8,2,3,1.0,1,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.0,0.48,8.25,18.0,9t --- 0 out d6,9t end d 6,2017-04-09,2.0
barbajo01,Pitcher,1,14,22,PIT,@,MIA,"W,12-2",6-7,NA,99.0,2.0,0,0,0,1,0,0,0,0.0,7,23,15,2,3,2.0,4,3,0,0,NA,0,0,0,0,0,6,0,0,0,0,0,0,0.02,0.002,0.93,3.9,6.0,6b --- 0 out a10,7b 3 out a10,2017-04-28,0.0
barneda02,Pitcher,1,13,13,TOR,NA,BOS,"L,7-8",8-GF,NA,99.0,1.1,0,0,0,1,0,0,0,0.0,5,20,9,4,0,2.0,2,0,2,0,NA,2,0,0,0,0,4,0,0,0,0,0,0,0.11,0.013,1.14,2.4,4.0,8t -23 2 out d4,9t end d 4,2017-04-18,0.0
barneda02,Pitcher,2,14,15,TOR,NA,BOS,"L,1-4",10-GF(10),NA,1.0,0.1,0,0,0,0,0,0,0,0.0,1,3,1,0,0,0.0,1,1,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,0.22,0.006,0.33,0.75,1.0,10t -2- 2 out d3,10t end d 3,2017-04-20,2.0
barneda02,Pitcher,3,15,16,TOR,@,LAA,"W,8-7",6-7,NA,0.0,2.0,1,0,0,0,3,0,0,0.0,7,28,19,3,6,3.0,1,0,0,0,NA,0,0,0,0,0,7,0,0,0,0,0,0,0.68,0.086,0.95,9.9,15.0,6b --- 0 out d1,7b 3 out d1,2017-04-21,1.0
barneda02,Pitcher,4,16,22,TOR,@,STL,"L,4-6",8-GF(8),NA,5.0,1.0,2,0,0,0,0,0,0,0.0,5,18,12,4,1,2.0,3,2,1,0,NA,0,0,0,0,0,5,0,0,0,0,0,0,0.36,0.014,0.49,1.05,3.0,8b --- 0 out d2,8b end d 2,NA,NA
barneja01,Pitcher,1,28,1,MIL,NA,COL,"L,5-7",8-8,NA,99.0,1.0,0,0,0,0,1,0,0,0.0,3,10,7,0,4,2.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.68,0.052,0.5,4.25,6.0,8t --- 0 out d1,8t 3 out d1,2017-04-03,0.0
barneja01,Pitcher,2,29,4,MIL,NA,COL,"L,1-2",7-7,NA,2.0,1.0,1,0,0,0,1,0,0,0.0,4,19,12,1,4,2.0,1,1,0,0,NA,0,0,0,0,0,4,1,0,0,0,0,0,1.04,0.055,0.5,3.65,6.0,7t --- 0 out d1,7t 3 out d1,2017-04-06,3.0
barneja01,Pitcher,3,30,5,MIL,NA,CHC,"W,2-1",7-7,NA,0.0,1.0,0,0,0,1,0,0,0,0.0,3,13,7,1,1,1.0,1,0,0,0,NA,0,0,0,0,0,2,0,0,0,1,0,0,2.0,0.088,0.5,1.65,3.0,7t --- 0 out tie,7t 3 out tie,2017-04-07,1.0
barneja01,Pitcher,4,31,7,MIL,NA,CHC,"L,4-7",7-8,NA,1.0,1.1,1,0,0,1,1,0,0,0.0,5,21,13,2,3,2.0,1,0,0,0,NA,1,0,0,0,0,4,0,0,0,1,0,0,0.2,0.013,0.73,3.8,7.0,7t 1-- 2 out d4,8t 3 out d4,2017-04-09,2.0
barneja01,Pitcher,5,32,8,MIL,@,TOR,"W,4-3",7-7,H(1),1.0,1.0,0,0,0,1,0,0,0,0.0,5,14,9,3,2,3.0,1,0,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,1,2.59,0.11,0.52,1.65,3.0,7b --- 0 out a1,7b 3 out a1,2017-04-11,2.0
barneja01,Pitcher,6,33,11,MIL,@,CIN,"W,10-4",7-7,NA,2.0,1.0,0,0,0,0,1,0,0,0.0,3,13,9,3,2,2.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.08,0.006,0.5,4.25,6.0,7b --- 0 out a7,7b 3 out a7,2017-04-14,3.0
barneja01,Pitcher,7,34,13,MIL,@,CIN,"W,4-2",7-7,H(2),1.0,1.0,1,0,0,0,1,0,0,0.0,4,14,10,2,1,1.0,2,0,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,1.91,0.081,0.5,3.65,6.0,7b --- 0 out a2,7b 3 out a2,2017-04-16,2.0
barneja01,Pitcher,8,35,14,MIL,@,CHC,"W,6-3",7-7,H(3),0.0,1.0,0,0,0,0,3,0,0,0.0,3,14,9,1,6,0.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,1.41,0.107,0.49,8.25,12.0,7b --- 0 out a1,7b 3 out a1,2017-04-17,1.0
barneja01,Pitcher,9,36,16,MIL,@,CHC,"L,4-7",7-7,H(4),1.0,1.0,0,0,0,0,3,0,0,0.0,4,20,15,4,6,1.0,0,0,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,1,1.12,0.079,0.49,8.25,12.0,7b --- 0 out a2,7b 3 out a2,2017-04-19,2.0
barneja01,Pitcher,10,37,17,MIL,NA,STL,"W,7-5",9-GF,S(1),0.0,1.0,0,0,0,1,1,0,0,0.0,4,17,10,4,1,2.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,1.08,0.074,0.5,3.65,6.0,9t --- 0 out a2,9t end a 2,2017-04-20,1.0
barneja01,Pitcher,11,38,21,MIL,NA,CIN,"W,11-7",9-GF,NA,3.0,1.0,1,1,0,0,2,0,0,0.0,5,17,11,3,2,1.0,2,1,0,0,NA,0,0,0,0,0,5,1,0,0,0,0,1,0.2,0.006,-0.5,5.65,9.0,9t --- 0 out a5,9t end a 4,2017-04-24,4.0
barneja01,Pitcher,12,39,23,MIL,NA,CIN,"W,9-4",7-7,NA,1.0,1.0,0,0,0,1,0,0,0,0.0,3,11,4,0,1,2.0,0,0,0,0,NA,0,0,0,0,0,2,0,0,0,1,0,0,0.33,0.017,0.5,1.65,3.0,7t --- 0 out a5,7t 3 out a5,2017-04-26,2.0
barneja01,Pitcher,13,40,24,MIL,NA,ATL,"L,8-10",7-7,NA,1.0,0.1,3,3,3,1,1,0,0,2.13,5,25,16,6,2,1.0,2,2,0,0,NA,0,0,2,0,0,4,1,0,0,0,0,0,1.02,-0.253,-3.02,-5.65,-5.0,7t --- 0 out a4,7t 1-- 1 out a1,2017-04-28,2.0
barnema01,Pitcher,1,100,1,BOS,NA,PIT,"W,5-3",7-7,H(1),99.0,0.2,1,0,0,1,1,0,0,0.0,4,14,7,2,1,0.0,2,2,0,0,NA,2,2,0,0,0,2,0,0,0,0,1,0,2.4,-0.011,-0.77,2.3,5.0,7t 1-3 1 out a4,7t 3 out a2,2017-04-03,0.0
barnema01,Pitcher,2,101,2,BOS,NA,PIT,"W,3-0",8-8,NA,1.0,1.0,0,0,0,0,1,0,0,0.0,3,11,6,2,2,1.0,1,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,1.44,0.112,0.55,4.25,6.0,8t --- 0 out tie,8t 3 out tie,2017-04-05,2.0
barnema01,Pitcher,3,102,5,BOS,@,DET,"W,7-5",7-8,W(1-0),3.0,2.0,1,0,0,0,3,0,0,0.0,6,24,17,8,4,2.0,1,1,0,0,NA,1,0,0,1,0,6,1,0,0,0,0,0,0.94,0.122,1.38,13.9,27.0,7b 1-- 0 out d1,8b 3 out a3,2017-04-09,4.0
barnema01,Pitcher,4,103,7,BOS,NA,BAL,"W,8-1",8-8,NA,1.0,1.0,0,0,0,0,2,0,0,0.0,3,13,9,3,1,0.0,1,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.33,0.026,0.55,6.25,9.0,8t --- 0 out a4,8t 3 out a4,2017-04-11,2.0
barnema01,Pitcher,5,104,9,BOS,NA,PIT,"W,4-3",8-8,W(2-0),1.0,1.0,0,0,0,1,0,0,0,0.0,4,13,7,3,1,1.0,2,1,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.55,0.033,0.55,5.65,15.0,8t --- 0 out d2,8t 3 out d2,2017-04-13,2.0
barnema01,Pitcher,6,105,11,BOS,NA,TBR,"W,2-1",8-8,H(2),1.0,1.0,0,0,0,2,1,0,0,0.0,4,19,7,1,3,1.0,0,0,0,0,NA,0,0,0,0,0,2,0,0,0,1,0,0,2.81,0.126,0.55,3.05,6.0,8t --- 0 out a1,8t 3 out a1,2017-04-15,2.0
barnema01,Pitcher,7,106,12,BOS,NA,TBR,"W,7-5",8-8,H(3),0.0,0.2,1,0,0,1,2,0,0,0.0,4,20,11,2,3,0.0,1,1,0,0,NA,0,0,1,0,0,3,0,0,0,0,0,0,2.84,0.019,0.09,4.3,8.0,8t --- 0 out a1,8t 12- 2 out a1,2017-04-16,1.0
barnema01,Pitcher,8,107,14,BOS,@,TOR,"W,8-7",8-GF,NA,1.0,1.1,2,3,3,1,0,1,0,3.12,7,23,14,3,2,3.0,3,2,0,0,NA,1,0,0,0,0,6,0,0,0,0,0,0,0.51,0.034,-2.1,-4.8,-5.0,8b --3 2 out a4,9b end a 1,2017-04-18,2.0
barnema01,Pitcher,9,108,19,BOS,@,BAL,"W,6-2",7-8,NA,4.0,1.1,1,1,1,0,1,0,0,3.6,5,20,12,2,2,2.0,2,1,0,0,NA,0,0,0,0,0,5,0,0,0,0,0,0,0.16,0.013,0.51,2.4,4.0,7b --- 0 out a6,8b 1-- 1 out a6,2017-04-23,5.0
barneto01,Pitcher,1,54,3,TEX,NA,CLE,"L,6-9",7-7,H(1),99.0,1.0,1,0,0,0,1,0,0,0.0,4,19,12,2,2,3.0,0,0,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,2.04,0.099,0.54,3.65,6.0,7t --- 0 out a1,7t 3 out a1,2017-04-05,0.0
barneto01,Pitcher,2,55,4,TEX,NA,OAK,"W,10-5",8-8,NA,1.0,1.0,0,0,0,0,0,0,0,0.0,3,17,11,3,1,1.0,2,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,0.09,0.007,0.54,2.25,3.0,8t --- 0 out a6,8t 3 out a6,2017-04-07,2.0
barneto01,Pitcher,3,56,5,TEX,NA,OAK,"L,1-6",7-7,NA,0.0,1.0,1,1,0,0,1,0,0,0.0,5,14,10,1,2,2.0,2,2,0,0,NA,0,0,0,0,0,4,0,0,0,0,1,1,1.07,-0.084,-0.46,3.65,6.0,7t --- 0 out d1,7t 3 out d2,2017-04-08,1.0
barneto01,Pitcher,4,57,7,TEX,@,LAA,"L,5-6",8-8,NA,2.0,1.0,2,1,1,0,0,0,0,2.25,5,13,9,2,0,3.0,2,1,0,0,NA,0,0,0,0,0,5,2,0,0,0,0,0,0.73,0.008,-0.52,-0.95,0.0,8b --- 0 out a4,8b 3 out a3,2017-04-11,3.0
barneto01,Pitcher,5,58,12,TEX,@,SEA,"L,7-8",6-7,BS(1),4.0,1.1,3,2,2,0,3,1,0,5.06,7,32,23,5,5,1.0,3,2,0,0,NA,0,0,0,0,0,7,2,0,0,0,0,0,1.87,-0.245,-1.28,3.2,7.0,6b --- 0 out a2,7b --- 1 out tie,2017-04-16,5.0
barneto01,Pitcher,6,59,14,TEX,@,OAK,"L,2-4",6-6,NA,1.0,0.1,0,0,0,1,0,0,0,4.76,2,10,5,0,1,0.0,1,0,0,0,NA,2,1,0,0,0,0,0,0,0,0,1,0,3.23,-0.122,-0.6,0.15,1.0,6b 12- 1 out tie,6b 1-3 2 out d1,2017-04-18,2.0
barneto01,Pitcher,7,60,16,TEX,NA,KCR,"W,1-0",7-7,NA,1.0,1.0,0,0,0,0,2,0,0,4.05,3,12,9,2,5,1.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,1.17,0.091,0.54,6.25,9.0,7t --- 0 out tie,7t 3 out tie,2017-04-20,2.0
barneto01,Pitcher,8,61,22,TEX,NA,MIN,"W,14-3",7-7,H(2),5.0,0.1,1,0,0,0,0,0,0,3.86,2,6,5,3,0,1.0,1,1,0,0,NA,2,1,0,0,0,2,0,0,0,0,0,0,1.35,-0.003,-0.54,0.15,1.0,7t 12- 2 out a4,7t 3 out a3,2017-04-26,6.0
barneto01,Pitcher,9,62,23,TEX,NA,LAA,"L,3-6",7-7,NA,1.0,1.0,0,0,0,1,0,0,0,3.38,4,23,14,2,4,0.0,3,2,1,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,1.56,0.091,0.54,1.65,3.0,7t --- 0 out tie,7t 3 out tie,2017-04-28,2.0
barraky01,Pitcher,1,101,2,MIA,@,WSN,"L,4-6",7-7,NA,99.0,1.0,1,0,0,0,1,0,0,0.0,4,12,9,2,4,2.0,1,1,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,0.09,0.006,0.5,3.65,6.0,7b --- 0 out d4,7b 3 out d4,2017-04-05,0.0
barraky01,Pitcher,2,102,3,MIA,@,WSN,"W,4-3",7-7,NA,0.0,1.0,1,1,1,1,1,1,0,4.5,5,23,11,2,2,1.0,2,0,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,0.54,-0.075,-0.5,1.05,3.0,7b --- 0 out d1,7b 3 out d2,2017-04-06,1.0
barraky01,Pitcher,3,103,5,MIA,@,NYM,"W,8-1",7-7,H(1),1.0,1.0,1,0,0,0,2,0,0,3.0,4,20,14,3,3,1.0,1,1,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,1.0,0.053,0.49,5.65,9.0,7b --- 0 out a3,7b 3 out a3,2017-04-08,2.0
barraky01,Pitcher,4,104,7,MIA,NA,ATL,"W,8-4",7-7,NA,2.0,1.0,1,0,0,1,3,0,0,2.25,6,27,14,5,4,1.0,1,0,0,0,NA,0,0,1,0,0,5,0,0,0,0,0,0,1.27,0.026,0.47,7.05,12.0,7t --- 0 out a4,7t 3 out a4,2017-04-11,3.0
barraky01,Pitcher,5,105,9,MIA,NA,NYM,"L,8-9",7-7,H(2),1.0,1.0,1,0,0,0,1,0,0,1.8,4,21,12,3,1,1.0,2,0,1,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,2.01,0.093,0.47,3.65,6.0,7t --- 0 out a1,7t 3 out a1,2017-04-13,2.0
barraky01,Pitcher,6,106,10,MIA,NA,NYM,"W,3-2",7-7,NA,0.0,1.0,0,0,0,1,1,0,0,1.5,4,15,10,3,2,2.0,0,0,0,0,NA,0,0,0,0,0,3,0,0,0,0,0,0,1.22,0.085,0.47,3.65,6.0,7t --- 0 out tie,7t 3 out tie,2017-04-14,1.0
